"y" "X1" "X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10" "X11" "X12" "X13" "X14"
1 -0.859897 -1.434098 -0.55563 -1.757844 1.748138 1.2245 -0.28079 -1.523317 -0.441567 -0.299758 0.009994 -1.017257 -0.668651 -0.721588
0 0.920156 -0.072802 0.127622 1.980378 0.478247 0.279863 -0.402228 -0.854415 0.684177 -0.704219 1.520441 0.337572 0.949384 -0.378213
0 0.557047 -0.140618 2.280863 0.527703 0.948682 1.419676 -1.875208 -0.689225 0.127263 0.484561 0.034765 -0.347118 0.684562 0.597927
1 0.670062 -0.667497 0.488901 -0.084708 -0.433321 1.941583 -0.677046 -0.896947 -0.540289 1.650054 0.89345 0.773143 -0.939837 1.571226
0 -0.288371 -3.01251 -1.436523 -0.372329 1.432988 1.971826 -1.604375 -1.982049 -0.265736 1.184302 0.698151 -2.123884 -0.587989 -1.418124
0 -1.055834 0.174332 1.0653 1.004657 0.962834 1.979047 -1.891843 -1.193395 0.097366 0.795531 -1.598659 0.298206 -0.839738 -0.299231
0 0.349461 -0.983346 0.873355 -1.636087 1.990433 1.98822 -1.712878 1.539118 -1.367862 0.353932 -2.406359 1.161839 0.757198 -0.410049
0 1.145763 1.152014 -2.207962 0.120912 -0.165909 0.402214 -1.614601 -1.146278 -1.595996 -0.31861 -1.354371 0.267061 -0.745414 -0.16882
0 0.693708 1.205343 0.070998 -1.996814 -0.603899 1.961588 -0.897383 -1.999242 -0.115939 0.571263 -0.249395 1.216678 0.384527 0.709632
0 -1.343613 0.286233 -0.833078 1.975839 1.568141 0.965637 -0.804322 -0.738413 -1.677407 0.449332 0.953486 -0.732768 0.005177 -0.820226
0 -0.892774 0.975351 0.875884 -1.535567 0.3253 1.999881 -1.511603 -0.777212 0.000549 0.491332 0.74835 0.710013 0.114202 -1.328915
0 0.471166 0.145478 0.757581 0.02703 0.831591 0.805194 -1.377926 -1.968265 1.340111 0.256921 -0.042531 1.217865 0.33026 -1.264413
0 0.26069 -1.638484 -0.262183 0.649759 1.310915 1.850723 1.356694 -1.429181 0.862833 0.749543 1.365536 0.829932 -0.276941 0.697625
0 -0.643126 1.613346 -0.90377 -1.058253 0.282281 0.573504 -1.961244 0.226123 0.152828 -0.459909 1.335722 -2.033525 -0.199908 -0.121996
0 0.4474 0.356644 0.627862 0.642118 0.018911 0.784791 0.948905 -1.615018 -1.419742 1.274875 -1.01824 -1.13364 -0.176975 1.040967
0 1.109762 0.82376 1.197216 0.239796 1.905755 0.239215 -0.562899 -1.671608 -0.05566 0.718847 0.434619 2.779255 1.290959 -0.422672
0 -2.176642 0.588635 0.099906 -0.580957 -0.49944 1.238296 -1.976194 -1.920473 0.981394 -0.224936 0.337728 -1.887663 0.304635 -1.323321
0 1.359509 2.796763 -0.658033 -1.903621 -1.75639 0.028838 1.097353 0.713145 -0.188634 0.401712 1.564857 -1.565823 -0.454715 -0.553794
0 -2.076567 0.417266 1.936782 -1.393749 1.589339 -0.162289 -1.568395 -1.84292 -0.450167 1.788639 1.639712 -0.398316 0.304653 0.923354
0 1.017352 -0.047031 0.785943 -1.999749 0.930718 -1.273024 -1.835346 -0.884146 -1.618457 0.608605 1.32578 1.371734 -0.615709 -0.601988
0 -1.640529 -0.109708 -1.537062 -1.269187 1.971736 1.983272 -1.479324 -1.951008 0.491979 -0.460381 2.282688 0.427098 -0.66271 -0.620805
0 -0.628458 -1.085519 -1.773383 1.31771 0.310133 0.894862 -1.873749 -0.875965 -0.325029 -0.237437 0.513437 3.381166 2.581491 -0.778435
1 -0.675561 -0.13774 0.813338 -0.984271 1.803142 1.953556 -1.520122 -1.499044 -0.095191 0.833978 1.540003 3.265871 0.649678 -2.655973
0 -0.113594 1.639453 -1.352539 0.233827 1.426508 1.91293 -1.998741 -1.929753 1.487192 -0.461622 -2.275063 -0.135884 1.058922 0.611392
0 0.079024 -0.444765 2.091993 1.992833 1.0415 1.981874 -1.9828 -0.721471 -1.07662 0.318894 -0.198659 -0.965698 1.396717 0.125401
1 0.937938 -0.584614 -0.015941 -1.994557 0.438791 0.838524 -1.15467 -0.725234 -1.808159 -1.734289 -0.364071 -0.909767 -1.325223 -0.041359
0 0.046241 0.210939 0.310648 0.560556 0.461978 1.974878 -1.992694 -0.715172 1.238701 -0.423671 -0.398863 2.787027 0.798185 0.934228
0 0.627431 0.276313 2.096254 -0.954918 1.987696 1.994882 -1.072532 -1.891678 0.176018 1.439823 0.355299 -1.16188 0.125429 -0.776712
0 -1.370019 -0.083636 0.630326 -1.776017 0.215173 1.911098 -1.983092 -1.388751 -0.25576 -0.831463 -0.224961 0.397923 -0.032039 1.611225
0 1.220842 -0.815705 0.378542 1.280103 1.774069 1.782221 -1.997539 -1.103109 -0.408694 -0.888365 -1.729643 -0.453418 0.818428 0.762099
0 0.707633 0.378239 -2.127754 -1.793676 0.097595 1.603982 0.843818 -0.843213 1.55024 -1.065492 -2.521156 -0.78584 -0.453131 -1.520418
0 1.836073 -0.874587 1.063975 1.989569 1.958081 0.271603 -1.717807 -1.917166 -1.689839 0.149835 1.539302 -0.873224 0.372703 3.123
0 0.170893 1.59171 0.863243 1.771662 0.476797 0.307401 -0.103626 -0.625414 0.043895 -0.985668 0.721919 0.189116 -0.077684 -0.805655
0 0.619657 -0.3212 -0.48282 1.063883 -0.721441 0.386482 -0.096393 -1.911812 1.140492 -1.401739 -0.805953 -0.976615 1.614681 -0.155753
0 0.78845 1.454731 -0.184125 0.81994 1.289985 1.766877 -1.715792 -1.73713 -0.626404 -1.179415 -2.360126 0.741945 -0.945071 -1.254954
0 0.717655 1.197843 -0.948226 -0.171265 -0.001443 1.673737 -0.411716 -1.240315 0.773993 0.123299 -0.454686 -1.845929 0.192123 -1.272777
0 0.811476 -1.506954 0.282532 1.852137 1.298656 1.785942 -1.963989 -1.445009 -0.55804 -1.002255 3.029111 1.663361 2.254143 0.643366
0 -0.038689 -1.029282 -1.333207 -1.047693 1.955178 1.961134 -1.888587 -1.319471 0.405806 0.229777 -0.475544 -3.094541 -0.491721 -0.918489
0 1.230749 0.681598 1.094266 -0.581354 -0.955548 0.45822 -1.317466 -1.359687 -1.104485 1.180721 0.644964 1.213433 -0.333149 0.3619
1 0.566862 -0.288573 0.9048 1.754086 1.705541 1.842403 -1.986596 -1.779867 0.568354 -0.578982 -2.774823 -0.762038 0.229475 -1.523948
0 -0.712363 -0.199696 0.867377 -0.214214 0.906062 1.149914 -0.497558 -1.856798 0.033646 -0.123532 0.681883 3.508185 -0.601243 0.184871
0 -0.356869 0.991939 1.155975 -1.091794 -0.746785 -1.312922 0.327036 -0.71887 -0.40401 -0.358611 1.437129 -0.008605 1.644543 1.69338
0 1.021059 -0.280634 -1.069746 -1.248647 0.089487 1.994913 -1.517257 -1.682734 -0.287199 0.670045 0.176773 -0.47453 0.723206 1.979753
0 0.601358 -0.640231 -0.379167 -1.325231 1.982103 1.143519 1.086385 -1.958058 0.589438 0.899153 -2.695435 -0.284208 0.403503 -1.954977
0 0.524635 1.393929 -1.32727 0.777154 1.212512 1.449256 1.330333 -1.999999 -1.426794 0.296939 0.025182 0.440769 0.223867 0.479636
0 2.773597 0.698393 0.921911 1.715953 1.771701 1.447913 -1.883876 -1.020664 1.01265 0.430124 0.802855 3.081645 -1.844498 -0.017788
0 0.437162 0.440777 1.409859 1.269314 0.715876 0.948962 -1.935475 -1.981844 -0.244807 0.696594 0.150626 -3.080823 0.245614 -1.403899
0 -0.217872 0.212894 0.46194 -0.565457 -0.058041 1.626088 -1.937867 -1.419493 0.784642 -0.134841 -0.51468 -0.133214 1.795766 1.241227
0 0.492471 -1.016441 -2.472393 -0.671629 0.500241 1.482554 -1.55329 -1.851589 -0.36788 0.411368 -1.903638 0.001407 1.747579 -3.710681
0 -0.429573 -0.070601 0.803615 1.456814 -0.324625 1.748873 0.977231 -1.566278 -0.800871 0.866823 3.8349 -0.992035 -0.424132 0.5322
0 -0.026339 0.071621 1.058622 -1.827128 0.519949 1.614303 -0.877508 -0.570281 0.508016 -1.191362 -0.281885 -0.244383 -1.799316 -0.695978
0 -0.061964 0.166829 -0.308184 0.276148 -0.491711 0.444558 -1.172894 -1.714143 -1.73932 0.431527 1.439242 0.968114 -0.640004 0.232292
0 0.235522 0.612734 -0.104956 1.426757 1.499062 1.704842 -0.205597 0.287617 -1.66224 0.628494 -0.626099 -0.415891 0.857954 0.019924
0 -0.631608 0.442051 -0.182927 0.000114 1.305474 1.099348 0.853543 1.128989 -0.071303 0.211752 -0.939018 -1.150236 0.984347 0.585716
0 -0.067037 2.449613 -0.701537 -1.916231 0.967552 1.528477 -1.971614 -1.934641 -0.185663 -0.264792 -2.084442 1.507265 -0.315122 -0.394567
0 0.027008 -1.211124 0.167575 -1.76683 1.986271 1.023474 -1.999608 -1.635244 0.913224 0.803685 1.679876 1.719936 -0.900647 -0.911216
0 1.054586 0.720335 -1.060306 -1.880215 0.416179 1.786851 -1.394286 -0.529082 1.491706 0.007986 -1.322098 2.501684 0.870644 -0.261975
0 0.258236 0.539634 0.401645 -1.250411 1.65923 1.96795 -1.460245 -1.228978 -0.289047 1.068122 -0.065465 -0.984944 2.320762 -0.645982
0 0.826784 -0.200512 -0.27155 -0.418959 -0.048694 1.998676 -1.925773 -1.992479 -1.778468 -0.555263 0.634028 -1.920299 -1.071776 -1.410047
0 0.122485 -0.596429 -1.625761 -0.62217 0.122309 0.470325 -1.981699 -0.48553 1.364201 -0.262304 -0.59979 0.491906 2.124214 -0.091629
0 -1.151491 -1.335107 0.543725 -1.125731 1.983482 1.659564 -1.74433 -0.905428 0.611037 1.280184 -2.804277 0.041136 0.668483 -0.644877
0 -0.832876 0.658886 0.545155 -1.867267 1.220134 -0.263321 -1.939005 -0.429996 -0.872711 0.045405 1.521167 0.508466 1.151012 -0.765993
0 -2.469186 -0.3903 -0.002768 -1.57728 1.926595 0.420663 -0.055341 -1.774029 0.567911 -0.934965 1.260131 0.025665 0.336438 2.513148
0 -0.002532 -0.619652 0.176738 -0.429102 0.989434 1.785776 -1.439998 -1.999998 0.744538 0.647711 1.442632 1.714826 -0.612753 1.459643
0 -0.982624 -0.914818 -0.930884 1.98628 1.899974 1.975721 -0.939033 -1.96876 1.220238 -1.119414 -0.446327 -2.112507 0.171532 0.192781
1 0.956962 -1.579836 -0.207027 -1.249562 1.604168 1.9841 0.539222 -1.884318 1.247471 -1.225118 0.781635 -1.53081 -0.06402 0.610091
1 0.165215 1.425875 0.376265 -1.903494 1.735131 1.374365 -1.989944 1.269023 0.148951 -0.503301 -1.350112 -0.715158 -0.998228 -1.159352
0 0.089401 -1.382661 0.409313 -1.962764 0.434339 0.169864 -1.106464 -1.98652 -0.130717 0.133645 -1.421875 -2.217292 0.82945 1.956951
0 0.087888 -0.982005 -0.847664 -0.704637 1.078039 1.999193 -0.348299 -1.016788 1.354904 0.484144 -0.878976 -1.270441 -1.367918 -0.167049
0 -1.018161 -0.658233 -0.935897 1.780257 1.851602 1.559709 -1.999521 -0.449861 0.8189 -0.215386 0.123747 0.709973 0.806405 -0.738262
0 0.120501 -0.831049 -0.60837 1.654976 1.915303 0.294162 1.426598 -1.923651 -1.704914 -0.792954 1.769489 0.703884 1.146889 0.075249
0 -0.7312 1.125095 0.60616 -1.284961 1.921459 -0.917278 0.485525 -1.899336 0.02608 -0.511761 0.907337 1.058772 -0.047239 -0.379462
0 0.31313 0.418548 -0.127728 -1.883775 1.995315 -0.123947 -0.760275 -0.491947 -1.192213 1.008568 -0.535923 -1.647344 -0.55511 0.371334
0 0.722252 0.330838 0.354292 -0.365324 1.317761 0.457663 -0.667635 0.282866 -0.083571 -0.570123 0.770961 -0.121674 -2.285042 1.186277
0 1.013531 -1.300663 0.171482 1.988947 1.851103 1.990722 -1.266115 0.268272 -0.585459 -1.405778 -1.253539 0.028119 0.774204 0.646599
0 0.151206 -0.630873 0.731202 1.838513 1.605577 1.846488 -1.574136 -0.244798 -0.634145 0.962466 2.009695 -1.806036 1.275554 0.902144
0 -0.022421 -0.767108 -0.12982 1.951593 1.210355 0.081585 -0.567337 -0.010719 0.755898 -1.013131 0.229641 2.320697 -2.166043 -0.599361
0 0.283245 -1.839874 0.247872 0.2713 -0.039899 -0.741382 -1.393167 0.053535 -1.800964 0.260607 2.3226 -0.419501 0.286558 0.783705
0 -0.152128 -0.467011 0.387525 1.376451 1.159568 1.90935 -1.919726 -1.922469 -1.57841 -0.734733 -1.564659 3.497535 0.640502 -0.282621
0 -1.716335 1.015473 0.580265 -1.678543 -1.243561 1.759595 -0.817243 -1.273822 -0.472948 -0.740686 0.825723 1.566819 -1.756974 1.614246
0 2.172439 1.482914 -2.196422 1.975234 1.449093 1.874277 0.508885 -1.857181 -1.262103 0.733289 -2.907154 -0.291556 -0.888455 -0.967275
0 0.159569 -0.223855 0.183205 1.952487 1.160577 1.553839 -1.999923 -2 -0.246544 -0.09501 -2.181323 0.007869 0.153934 0.304048
0 -0.236547 0.917303 -0.271346 -1.88982 1.987689 1.998666 -0.355488 -1.989813 -0.541013 0.693361 2.721434 -2.988607 2.608958 -1.419872
0 -1.027962 0.089878 0.270302 -1.265195 1.986922 0.952425 -0.132393 -1.039157 1.788224 0.6249 -2.907966 -0.739834 1.860622 -0.484309
0 -1.073392 -0.315514 -0.869577 -1.871699 1.998365 1.795958 -1.859375 -1.256256 -0.832921 1.671526 0.610409 -1.351453 -1.277963 -1.073104
0 -0.712487 -1.323099 1.746793 -0.261574 1.496956 1.999993 1.403454 -0.182381 -0.27418 0.118197 1.324819 -1.041811 0.337219 -0.314854
0 0.247567 0.321679 -0.911364 0.901127 1.982809 -0.365955 1.065918 -1.999236 -0.038194 0.365042 -0.230106 1.357882 -1.718304 0.53108
0 -0.949927 -0.660716 -0.592627 -0.848345 1.918775 1.810394 -0.865755 -1.490532 -1.19563 -0.196155 2.13854 2.026535 -0.073054 1.100415
0 -0.086825 -0.481317 0.449575 0.084577 1.999148 1.001783 -1.05301 -1.901287 0.06576 -0.346896 -1.431256 -0.417102 -0.833345 1.205791
0 0.742551 1.505492 -0.550425 1.778664 1.979638 1.693479 -0.809245 -0.398885 0.055117 0.017064 -0.21417 0.186888 -0.126545 -0.498826
0 0.252424 -1.251527 0.355322 -0.917294 1.283431 1.978307 1.433297 -1.536995 1.228367 -0.168841 2.162323 1.473035 -1.665311 1.083157
0 -0.828564 0.464691 -1.225656 0.770722 1.283477 1.886 0.679222 -1.547098 -0.792299 -0.802774 1.962929 0.159022 -0.69793 -0.2919
0 0.905454 -0.445374 -0.106476 1.814012 1.664359 0.435669 -1.13466 -1.692794 0.373564 -0.158214 -1.510166 -1.524391 -1.855646 -0.694449
0 -0.181813 0.114648 -2.176928 0.439469 1.718138 1.649512 -1.4262 -1.725038 -0.398364 0.906626 -1.680587 0.258466 -0.018221 -0.102317
0 -0.965475 -0.585982 1.71587 1.830891 0.810003 1.939764 0.43405 0.138149 -0.132877 -0.051454 0.01343 1.029349 -1.484498 0.4861
1 1.065221 -1.453615 -0.822938 1.998234 1.448332 1.155064 -1.361357 -1.768021 -0.016003 0.481245 -1.518855 -0.395679 -0.128841 -0.900314
0 0.800961 0.106029 0.544807 -1.954195 0.234117 1.114253 -0.786887 -1.922792 -0.564728 1.191107 1.48952 -0.083633 -0.965224 -0.565405
0 1.567682 -0.208759 0.289804 1.889322 0.979175 -0.33542 -0.203059 -1.940827 0.877771 1.789397 -1.59273 0.463642 -0.810548 0.224572
0 0.39398 0.145777 -0.250608 0.367946 -1.904394 1.999969 -1.360063 0.709314 -0.533027 0.694317 3.561175 -0.085899 1.382128 1.733996
0 -1.280177 1.06825 0.117042 1.906356 1.233672 1.993658 -1.991659 -1.991801 -0.518841 -0.641723 -2.105137 -0.715964 -0.113821 -0.998649
0 0.274992 -2.196796 0.095828 1.574713 -1.590915 1.927035 -0.737861 -1.977725 1.078846 -0.254981 -0.477925 3.577028 0.614541 -0.399953
0 -0.337438 -1.447617 1.219964 1.388421 1.481199 -0.226595 -0.568995 -1.447312 1.25892 -0.546208 -0.825119 -1.422302 0.362853 0.735335
0 0.793332 -0.074793 0.315924 1.836657 1.54385 1.929736 -0.901973 -1.567896 -0.676116 -1.326645 0.048187 1.118268 -0.225306 1.11697
0 -0.4232 0.537993 -0.561501 1.676451 -0.5178 1.975507 -1.595804 -1.86102 0.679382 0.465856 0.587121 0.611097 1.310723 1.35624
0 -0.389703 -0.4488 1.717661 1.254792 0.15048 1.945227 0.392031 -1.630808 -0.659609 1.024376 0.604897 1.747376 -0.824881 -1.077546
1 -0.063101 -0.33122 -0.754641 1.22987 1.645753 1.632993 -1.628477 -1.739229 0.113033 -0.661821 1.340159 -1.827723 0.058969 -1.653467
0 -0.577308 0.410745 -0.896619 -0.418789 -0.618812 1.648863 -1.950117 -1.657564 1.440085 -0.1709 -0.260447 -0.991272 0.393683 -0.991606
0 -0.291948 -0.351602 1.173001 0.078089 1.866595 1.925442 -1.600808 -1.805701 0.189852 0.618122 0.206778 -0.260654 0.644653 0.730497
0 1.550089 1.688604 1.177056 1.083852 1.974016 0.220143 -1.00882 -1.986849 0.805792 1.055883 -1.925644 -0.427479 -0.02839 0.678434
0 -0.717975 0.158059 -0.779017 -1.784725 -0.837123 1.18898 -1.961393 -1.799848 0.032283 1.014274 1.782444 2.991009 -1.373121 -1.154289
0 -1.126352 0.526408 0.367055 -1.916446 1.279729 0.491261 1.462138 -1.871481 1.124219 0.894386 1.937529 -0.260315 -0.895818 -2.481244
0 -0.059247 -1.566561 -0.338339 1.013643 1.75423 0.60754 -1.999625 -1.789298 1.416129 0.701693 1.418818 -1.320971 -1.815359 -0.952295
0 0.368134 -0.352564 -0.863768 1.693218 1.731004 1.779781 -1.751953 -1.691929 1.20431 -1.357797 2.157198 1.1305 -0.612431 -1.041144
0 -0.068425 -1.048244 0.039486 1.705554 1.960252 0.038046 -1.971223 -1.764171 1.316012 0.368581 0.804375 1.118427 -0.964805 -0.444195
0 0.337111 0.636391 -0.397156 1.561624 -0.477885 1.412261 -0.926834 -1.997373 1.132189 0.290634 -1.835144 -0.897197 -1.195203 0.640558
0 0.965963 0.946047 0.22102 1.99741 1.976334 1.850901 -1.708002 1.407049 -1.135197 0.08738 -2.690986 -0.799173 0.809967 0.551521
0 0.792891 -0.522762 0.512164 -1.019955 1.942717 0.503355 -0.028129 -0.223743 -0.872368 -0.564892 -0.845505 0.620972 -1.291041 2.350859
0 0.335455 0.051256 1.860251 1.996474 -1.070973 1.789381 -0.571728 -0.942371 -1.264612 -0.534483 0.916682 -0.7613 -0.120518 2.037876
0 0.206511 -2.197881 0.746665 1.169508 1.537811 1.994561 -1.090681 -1.418548 0.823815 -0.898556 -0.170869 -1.447786 -0.16759 -2.154868
1 -1.540558 1.193419 -0.214563 1.507753 0.807604 1.690106 -1.907155 -0.696347 -1.65289 1.383524 1.763125 1.383593 -0.860494 0.879561
0 0.329481 -1.49181 -2.057503 -1.282462 -1.720832 1.994728 -1.573202 0.54111 0.178221 -0.34485 -0.00835 1.310011 0.598358 -0.663996
0 0.360596 0.281632 -0.563467 -1.873694 -0.199077 -0.387696 -0.516606 1.059783 -0.012998 0.654568 0.473745 -0.197526 -0.631964 0.493918
0 -1.60376 -1.704541 0.377915 1.792584 1.658284 1.984718 1.540953 -1.665576 1.695323 -0.140975 0.386978 1.531312 -0.189704 -0.736084
0 -0.302047 -1.803388 1.327233 0.679948 1.97923 1.893785 -1.969625 -1.612484 0.480383 0.712929 2.026305 0.445652 -0.285967 0.973955
0 -1.459322 -1.239723 -0.543337 1.47688 1.050268 0.499419 -0.50143 -1.965091 -0.346117 -1.642336 -3.10963 0.792213 0.320671 1.908578
0 -0.544485 0.443845 0.63554 -1.474285 1.539411 1.653721 -1.900714 -1.761376 -1.5318 -0.771893 -0.125083 0.034613 1.862654 0.61381
0 0.860981 -1.966157 -0.572222 1.2715 -0.250704 0.649165 0.188663 -0.02184 0.306685 0.58746 -0.908642 1.576997 1.549829 -1.353801
0 0.080131 2.094772 0.239102 -1.987125 -0.499563 1.665975 0.169139 -1.030393 -0.815263 -1.318901 -0.404135 0.709578 0.678758 1.43666
0 -0.792236 0.340574 1.727371 1.767944 -0.768702 0.240354 -0.693152 -1.243218 -0.628139 1.167857 -0.302917 2.514976 -0.164512 0.11928
0 0.382336 0.768955 -1.127349 1.649928 0.697698 1.938956 0.219239 -1.787525 -0.333387 0.708425 -0.090939 -1.08079 -0.404896 0.54436
0 1.566086 0.5156 1.138022 -1.99677 -0.670283 1.99604 0.709181 -1.39003 1.081953 -0.08326 1.489338 -2.996939 -0.317115 0.843339
0 1.103377 0.332543 -0.162423 1.999251 1.849019 1.161481 -1.256767 -1.837624 0.865572 0.208964 0.304819 0.583166 -1.247971 -1.453491
0 -1.344208 0.642233 -0.350327 1.529471 1.978363 1.709312 -1.665138 -0.22114 1.018919 0.101629 -0.190616 1.563396 -0.682581 0.528495
0 -1.03876 -0.123154 -0.177062 -1.974197 1.833912 1.483265 -0.780504 -1.994139 -1.023115 -0.145922 0.796032 -0.728371 0.819427 -0.467879
0 -0.796882 -1.310115 2.685209 -1.921965 1.768157 1.607446 -0.729917 -1.873627 0.21792 0.490025 -0.063435 2.560245 0.713142 0.195269
0 -0.191846 0.592126 1.660018 0.730407 -1.116814 1.691144 0.698308 -1.537982 1.056811 -1.563455 -1.923033 2.524443 1.034405 1.013372
0 1.968748 0.896929 0.168508 -1.92876 -1.171388 1.649152 -1.436052 -1.664897 0.406568 0.780456 -2.2346 0.390762 0.796164 -1.360522
0 -0.503385 0.127791 0.728991 -1.951533 1.947243 0.491999 -1.911173 -1.993579 1.242288 -0.193491 -0.146995 -0.657499 0.668843 1.574202
0 0.951364 -0.014104 1.654814 1.799492 -0.692463 1.987075 -0.663299 -1.997966 -1.202831 0.164362 1.420585 2.247615 0.353925 0.007823
0 0.487335 -0.483609 0.694904 1.343157 -0.636432 1.190626 -0.122472 -1.569024 1.357847 -0.575646 0.415187 -0.363882 -0.098524 -1.62741
0 1.175075 0.075705 0.629819 1.940296 0.363892 1.937823 -1.789291 -1.94438 0.024537 -0.289802 0.398672 -0.906209 2.007964 -0.225549
0 -1.215184 0.36655 -2.696923 -0.291598 0.6837 0.04299 1.515397 -1.801852 0.269491 0.591317 1.550964 -1.05589 0.995821 0.31445
0 -1.435701 0.661647 0.888773 -0.912821 -0.196772 1.945823 -1.796997 -1.964048 1.061347 0.250941 -1.237084 2.777943 -0.884012 0.773
1 0.522571 -0.451522 0.761219 1.999999 -1.234071 1.969882 -0.817078 -1.404159 0.796604 0.771057 -0.157415 -0.354572 -0.521807 -0.539221
0 0.496149 -0.134025 -0.957114 -1.844319 1.967827 1.556945 0.080972 -1.433574 -1.783069 0.712658 1.319979 -0.383388 -0.210258 1.979386
0 0.302219 0.222951 -0.549215 -1.721593 1.897138 1.889086 0.744621 -1.950174 -1.148294 -0.222217 -2.536413 -1.463966 -0.891988 0.950393
0 0.222617 1.081808 1.349942 -1.975311 1.816794 0.462713 -1.999572 -1.061765 0.755844 -0.065504 -0.032871 0.889225 0.329791 0.583239
0 -1.561701 -1.478856 0.327477 0.144009 1.627407 1.797033 -1.964512 -1.999045 1.221293 -0.785943 -0.566533 -0.720542 1.306295 0.747943
0 -0.428173 -2.448397 -0.622166 1.436145 1.790564 -1.765324 1.414075 -1.999998 -0.997391 0.959116 0.915911 -1.923434 -0.865899 0.39023
0 -0.789217 0.562928 0.930199 -1.183359 1.06443 1.987841 -1.979617 -1.937258 -0.479026 0.681566 -3.326063 2.26531 -0.151168 0.494182
0 0.286207 -0.299457 -1.008655 -0.869626 1.479151 1.768846 -1.588153 -1.932623 1.045617 -0.005174 -0.57826 0.084881 -1.281016 0.816905
0 0.767812 0.283858 2.206089 -1.065785 1.525745 1.97826 -1.820631 -1.18818 -0.678375 1.511989 -3.441549 -0.808199 1.226059 0.582919
0 -1.121378 1.492477 1.750427 -0.564836 -0.044571 1.928921 -1.619272 0.461544 0.019468 -1.027877 -1.162129 -3.925412 -0.183361 -1.21987
0 0.492538 -2.051758 1.766407 0.860198 1.979688 1.863978 -1.895752 -1.908523 -1.26761 -0.043366 0.233783 -1.553602 1.827743 -1.22049
0 -1.639487 0.156949 -0.176616 -0.070564 1.865444 0.282578 0.285934 -1.93342 0.496534 1.150219 -1.468922 0.317239 0.170479 0.54424
0 0.25168 0.555906 -0.41983 -1.90765 0.289203 1.927726 -1.999186 -1.769643 -0.150669 1.061225 1.370541 0.815711 -0.126472 -0.890211
0 0.406 0.514522 0.298045 -1.754176 1.980356 1.817437 -1.913991 -1.690335 0.172987 -0.109757 3.513897 -1.521531 -0.245847 0.521301
0 -1.483762 -0.009879 -0.915446 0.453337 1.941391 1.176822 1.20642 -1.78894 0.486296 -0.037679 1.299044 2.321117 0.604828 0.593585
0 -0.55842 0.824627 -1.960312 -1.985322 1.155 1.94451 -0.521828 0.658264 1.428333 -1.116356 -1.361382 0.48379 -0.803457 -0.371464
0 0.512799 -0.638821 -0.449797 1.944263 0.554034 1.478952 1.7804 -0.89338 0.822786 -0.912182 -3.338327 1.894799 -0.627669 1.82658
1 -1.220803 -1.058831 0.494654 -0.485713 1.900869 1.535217 -1.983972 -0.543439 -1.78833 -0.950871 -3.860256 -3.828378 -0.033355 -1.599772
0 -0.820993 -0.620313 -0.453566 1.669189 1.999534 1.770636 -0.504859 -1.991453 0.477676 -0.178677 0.420025 1.629751 -0.459413 -0.19346
0 -0.379705 0.840793 -0.776424 1.743729 0.520134 -0.604181 -1.989185 -1.854462 -0.26694 -0.308758 0.223069 -0.702748 1.366806 -0.991012
0 -0.672741 -0.566273 -0.281037 1.996743 0.622517 -0.947438 -1.99796 -1.170259 -0.279082 1.580374 1.446988 -3.116534 -0.443624 0.273405
0 -0.415773 -1.71494 0.768088 1.277062 1.916888 -0.260346 -1.666242 -1.16754 1.12534 -0.140785 1.686843 -0.973294 0.596729 -0.109922
0 0.614411 -0.370505 -0.561418 -1.305494 -1.264893 1.85943 -1.230556 -1.996091 0.046921 -1.192335 -1.166752 -1.369618 1.401248 2.037878
0 0.70874 1.769345 -0.937175 -0.419221 1.762667 1.454066 1.394223 -1.911217 1.014239 1.029098 2.650658 1.394088 0.35831 0.778421
0 -0.120425 0.616998 -1.117367 -1.993405 1.372768 1.381823 -0.965388 -1.963035 -1.167733 1.399819 -0.29367 1.227261 1.208777 0.211851
0 1.628173 -1.844028 -0.265844 -0.362826 1.61023 1.964693 -1.464896 -0.344779 1.713107 -0.024958 0.707085 3.189427 1.634583 0.343869
0 -0.012003 0.318625 0.188378 -0.71898 1.190404 0.751378 0.712462 0.30838 -0.313045 0.354595 -1.192929 0.436663 -2.270468 0.324956
0 -0.22926 -0.04418 -1.075607 -0.241912 -1.407162 1.472991 -1.163215 -1.422876 -1.448841 0.990142 0.130624 -1.2386 0.422776 -0.812965
0 -0.833287 0.26127 -0.614438 1.995626 -0.67227 1.978015 -0.839342 -1.712958 0.311248 0.233969 1.005997 -2.526813 0.661331 -0.338718
0 -0.190595 -0.308459 -0.490428 0.870744 0.491943 0.755685 -1.915369 -1.8729 0.035987 1.078756 -0.042342 -1.142486 -0.038879 1.416416
0 1.880774 -0.787009 -0.03759 0.963468 1.972052 1.00806 -1.361591 -1.02786 -1.928093 -0.345765 -2.065438 4.339161 1.781625 -0.787917
0 -0.015373 -0.463873 0.899352 -1.483703 1.999863 0.377039 -0.646739 -1.665497 -1.977264 -0.45383 -1.071615 -0.196316 -0.32535 -0.651385
0 -0.066451 -0.611969 -1.110324 1.190122 1.578537 -1.117628 -0.949765 -1.639489 -0.929257 -1.221866 -0.448661 -1.255865 -1.171879 -0.962264
